RegionID,RegionName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,SizeRank,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12
3202,Williamsburg,SC,,45,89,737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5474,3.774,4.2851,2.1107,1.8148,2.3829,2.0347,1.4822,1.1884,1.6975,1.9891,1.6055,0.6949,,1.1615,0.7839,,,,,1.0715,0.75,0.8296,9.1382,9.4681,5.3566,1.3034,,0.5872,,,1.1473,0.8031,0.8901,,,,,,,,
2378,Lawrence,AL,Decatur,1,79,738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7079,1.0964,,,,,,1.2806,0.8964,1.7627,0.965,,,,,,,,,,,,,,,,,,,,,,,,1.8103,3.5591,1.9457,,,
1879,Lincoln,OK,Oklahoma City,40,81,739,,,,,,,,,,,,,,,,,,0.9603,,,,2.7315,1.912,,,,,,,,2.2203,1.5542,,,,,,,,,,,,,,,,,1.1146,,,,,,,,,,,,,,,,1.3639,,,,,,,,,,,,,2.0484,1.4338,,,,,,,,,,,,,,,,,,,,0.8872,,,1.4844,1.039,1.2371,1.3332,0.7828,,,,,,0.7883,,3.9205,2.5788,1.1052,,,,,,,,,,,0.8792,,,,,,,,,,,1.5923,1.1146,,,,,1.1062,1.697,0.9777,,,,2.0808,1.4565,,,0.9114,,,,,1.0862,,,2.1277,1.4894,1.3907,,,,,,,,,,1.442,1.7317,0.9379,1.1097,,1.1236,1.4357,1.585,0.7709,1.544,4.101,6.0229,11.3634,7.7003,4.5728,1.3568,1.4092,,,0.7688,,,,0.8063,4.0473,2.6799,1.0449,,,,,0.7507,,1.7911,1.0962,,2.8125,1.9688,1.6301,,,1.9755,1.3828,,,0.7778,,,,,1.263,,,,
2181,Chambers,AL,Valley,1,17,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9022,,,,,,,,,,,,,,,,,,,4.6592,2.1338,,,2.2587,2.3396,2.7072,2.0344,4.0057,3.1051,2.2179,1.523,3.7968,3.847,2.7178,1.771,1.574,0.7921,1.7418,1.8118,2.5673,2.1268,1.0283,,0.9234
622,Macon,NC,,37,113,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,0.1734,,,,,,,,,,,,,0.1468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1367,,,,,,,,,,0.5398,0.3779,0.162,,,,5.9916,4.8914
147,Dare,NC,Kill Devil Hills,37,55,742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.395,0.2765,,,,0.2059,0.4004,0.4643,0.2331,,,,,0.3873,0.4847,0.4665,0.8511,0.7278,0.5623,0.217,0.4814,0.2912,0.3304,0.3376,1.2329,1.1581,0.7679,1.1563,0.6937,0.4755,0.7912,0.5152,0.4169,,,,0.1943,,0.4529,0.4836,0.6425,0.3275,0.5239,0.6896,0.8074,1.0144,0.7439,1.1228,0.8093,1.1348,0.7895,0.5618,0.1951,,,0.1945,,,0.6782,,,0.7106,0.3193,0.1882,0.2562,1.3426,0.7892,,0.7678,,0.9521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,Sioux,IA,,19,167,743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5941,,,,,,,,,,,,,,,,,,,,,
1292,Orange,VA,,51,137,744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8687,0.6081,,,0.4076,0.6426,0.7898,0.3994,,0.7688,0.5381,,,,,,,,0.3579,,0.8202,1.2373,1.096,1.5251,1.2913,1.4247,1.6103,1.8762,3.6856,3.877,2.3482,3.1254,4.3372,4.7674,4.6281,6.0267,4.824,5.6691,8.4061,10.4612,14.5409,11.6438,9.5765,9.0722,14.4456,13.7659,11.6016,13.3715,10.322,8.245,10.5534,9.155,12.691,12.1686,12.1885,11.7095,13.0138,15.556,16.1621,16.3225,15.3437,13.6172,12.5733,14.2885,14.2675,16.2668,13.2036,13.1214,11.3043,15.5267,17.8574,16.5603,12.6123,14.455,11.7872,9.5505,9.0002,10.0442,11.1391,10.257,9.0841,9.204,9.3787,12.4024,12.2514,10.4597,9.4757,11.4215,13.2134,10.3276,8.4443,9.0413,8.8325,9.5563,7.9943,7.3155,8.0083,7.8951,6.7519,6.5932,6.8018,8.0365,8.8497,7.3764,7.4556,6.922,7.9001,5.7831,4.9722,4.4462,5.0414,7.6003,8.6268,6.689,5.4632,4.9636,5.8277,3.8841,2.3748,5.0971,6.959,7.2851,8.8573,7.6146,6.4885,6.1328,6.3149,4.0008,3.9826,4.2197,5.6873,5.1509,5.177,7.4534,6.707,8.0127,9.1439,8.2396,4.7898,1.6742,,,,,,
1117,Jasper,IN,Chicago,18,73,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.474,,,,,,,,0.5597,2.7693,1.8322,1.3444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6167,,,0.6642,,,,,,,,,,1.9529,1.3672,,,,0.5503,,0.7293,,,,,0.5077,,0.7005,,,,,0.52,,,,,0.4857,,,,,0.5332,,,,,,,,,,,,,,,,,,,,,,,,,,0.5288,,,,,,,
1163,Marion,IA,,19,125,746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,Jackson,OH,Jackson,39,79,747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6329,,,,,,,,,,,,,,,,,,,,,0.8121,,,,,,,,,,,
1153,Louisa,VA,,51,109,748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0321,4.5763,6.2176,6.4207,4.6882,5.513,6.603,7.1361,6.4947,9.0027,6.9793,8.9643,6.5951,5.4794,5.8238,6.7955,8.623,9.924,10.3472,7.654,7.2953,10.7173,9.0585,6.1916,7.6244,12.4969,15.3715,16.0982,12.0948,12.7711,13.4733,10.9624,9.7109,9.4186,10.1344,11.4999,10.3539,10.6028,10.574,9.7769,4.6441,1.3079,,,,2.7897,7.101,7.9046,8.6434,8.7388,8.6332,8.1168,6.2245,6.1243,8.0307,9.6395,7.4002,5.8709,7.8192,8.1272,7.437,12.247,11.4407,12.2163,10.1617,9.1144,8.366,6.6897,3.0067,6.4097,8.4575,8.4746,6.1625,8.4315,7.3235,5.5202,3.1978,4.0618,4.6054,4.3595,3.8445,5.848,7.721,8.7631,10.8985,8.1673,5.5165,3.7388,6.0724,6.0473,8.1266,7.9571,4.9976,4.8628,4.3742,5.2505,4.0532,2.3479,4.4174,4.0972,4.922,5.4832,4.9007,5.34,2.7328,0.9275,,,,,
2791,McCurtain,OK,,40,89,749,,,1.4327,,,,1.8123,,2.0452,2.5829,2.8285,1.3736,,,1.4569,,,,,,1.4741,,,,,,1.4912,,,,,,1.3601,,,,,,2.1997,1.5398,,,,,,1.1269,,,,2.0982,,,,,,,,,,,1.3687,2.1803,1.2662,,,,,2.0816,,,,,,,,,,,,,2.2271,2.8097,1.5436,2.1848,,1.5511,,,1.1345,,,,,,,,,,,,,,1.0934,,,,,,1.0919,,,,,,,,,,,,,,,,,1.7176,,,,1.186,,,,,,,,,,,,,,,,,,1.3228,,,,,,,,,,,,1.5394,2.3854,1.3773,,,1.5065,,,,,,,,,,,,,,,,,,,,,,1.1476,,,,,2.3574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2634,Botetourt,VA,Roanoke,51,23,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3993,2.9493,2.4796,3.2063,1.5905,5.4953,4.4101,2.7955
1612,Chester,SC,Charlotte,45,23,751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3091,1.1265,0.7298,,0.3206,1.2145,1.1188,0.8492,0.3239,0.4153,0.5384,0.3163,1.5774,1.038,0.7864,,0.423,,0.7881,0.8136,1.4721,2.7288,2.6485,1.2747,1.1509,4.5723,7.1372,4.0619,1.2294,0.3927,1.3968,2.7427,2.3297,2.5891,2.1874,2.0958,2.4567,1.7905,2.7672,14.0695,9.3729,4.1716,,,0.3302,0.598,1.666,1.0272,3.4809,3.6826,4.0032,4.1351,5.2668,4.3356,2.7528,1.3831,0.9298,0.7844,0.387,2.0135,2.0216,2.4778,1.2039,0.8404,,0.8898,1.0481,0.9419,0.8102,0.3924,,,,,,,,,0.4476,,,,,,0.3423,,0.4479,0.9254,0.9211,0.4426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416,Marshall,WV,Wheeling,54,51,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9272,7.022,5.3451,2.8703,3.3883,3.8961,4.1359,2.8257,2.5079,4.1622,5.7573,4.7942,2.8049,0.9745,2.1459,2.2597,2.8344,2.9513,1.5696,3.2959,1.9816,2.5025,2.6323,3.1044,4.1909,4.2242,4.793,2.4406,1.6176,,1.0636,,4.9329,7.0313,4.9889,4.3922,2.8704,5.0467,5.0071,4.9775,3.0965,2.0534,0.7921,4.9482,4.001,1.9053,,0.7332,1.3126,0.7795,,,,,,,,,,
3197,Transylvania,NC,Brevard,37,175,753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.187,4.8165,5.0819,5.6241,4.9343,3.1089,2.1255,4.1272,4.0735,4.2426,3.058,3.4127,6.16,4.7263,4.0094,5.3044,5.7767,6.417,5.3358,6.9622,5.7732,5.2855,3.8373,3.2323,1.4502,1.822,2.0214,1.627,3.8188,2.9733,2.4031,4.086,3.4966,3.9583,4.8572,3.7613,2.0887,2.5426,2.0014,0.9364,2.3247,3.4149,3.5,2.7169,2.2116,1.5294,0.6537,,1.1689,2.0464,1.2104,1.4317
2177,Caroline,MD,,24,11,754,,,,,,,,,,,,,,,,,,,,,,,,,0.9492,1.6194,0.9532,0.7673,0.8328,0.9916,0.4989,1.5016,0.9461,1.3963,0.6936,1.2985,1.1946,1.1483,2.5094,1.5575,1.5413,1.1189,1.0988,1.8663,1.5821,1.2458,0.4932,1.1661,2.6024,2.6036,1.2499,0.7735,1.294,1.6893,0.8996,0.7139,0.8027,1.4235,1.276,1.0774,0.9735,0.9954,0.9542,0.9412,0.4679,1.0782,1.6574,1.4662,1.0903,2.2866,1.4133,1.5229,1.141,1.5194,1.2256,2.3917,2.7432,2.7615,2.2633,1.5193,1.0936,0.4755,,1.2913,1.9837,1.6483,0.6775,0.5966,0.8215,2.2905,1.413,0.54,0.9292,1.5362,0.8988,0.708,1.2319,0.7783,0.7107,1.7291,2.0661,2.3752,1.656,1.1704,0.9426,0.9504,0.9489,1.9472,1.652,0.7773,0.618,0.8043,1.4892,2.6455,1.5596,2.8008,2.4605,2.8213,2.702,2.9112,3.3293,4.1683,2.7478,2.547,5.6029,5.3905,3.6346,4.5749,4.4157,2.2496,1.9121,4.2601,4.3166,3.3339,3.0374,6.7554,5.6412,6.1027,3.5367,3.9785,6.4398,7.5862,9.4498,7.0085,9.6223,12.4422,15.2728,15.0646,13.0261,11.3483,6.0606,4.7828,5.2821,8.1362,8.0658,11.7904,12.0392,10.6543,8.2514,7.0027,5.7215,3.6082,1.3879,1.791,2.601,2.9492,2.4504,1.7192,1.755,3.18,4.4369,3.463,4.4379,3.8588,2.5081,1.8534,1.8493,1.5024,3.6937,3.0844,4.3775,3.549,5.3263,6.5847,6.9401,6.5047,3.9942,2.3202,5.7694,10.6709,10.0664,10.449,10.0115,13.1816,15.3922,17.1427,14.2188,14.9262,8.3724,8.6678,15.5861,17.5176,14.4251,12.1544,10.2326,12.7603,16.807,18.094,16.9034,12.8071,8.6594,6.8104,6.4624,8.8763,9.4967,9.4221,5.3655,6.514,6.8164,10.5909,9.5734,8.7178,4.8267,3.1374,2.0072,4.2483,5.59,5.7169
2937,Hot Spring,AR,Malvern,5,59,755,,,,,,,,,,,,,,,,,,,,,,,0.679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,Pike,AL,Troy,1,109,756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7152,2.8503,1.6693,,,,,,,,,,,,,,,,,2.4367,,
2843,Schoharie,NY,Albany,36,95,757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7212,,,5.2338,3.6637,,,2.7533,,,,,2.0129,,,,,,,,,,,,,,,,,,1.8116,,,3.4819,3.9339,2.0922,2.0729,,,,,,,,,1.5858,,,,,,,,,,,,1.71,,,,1.7599,,,,,,,,,,,,,,,1.8519,,,,,,3.2062,2.2443,3.0374,,,,,,,,2.3708,3.7991,2.2089,,,,,,,,,,,,,,,,,,2.1459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2482,5.3502,3.318,2.649,,3.5585,4.0979,2.2788,,,1.7048,2.5784,3.0367,3.5118,3.6966,4.8961,6.1605,3.356,3.2996,8.3221,7.6213,8.8034,7.2781,3.6354,5.4541,16.4952,,
2456,Nicollet,MN,Mankato,27,103,758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6131,,,5.0671,5.2926,3.3316,0.9364,,1.2127,2.0135,4.1023,4.4866,2.3406,2.5437,2.7555,2.9045,1.3606,,2.8493,2.5928,3.0067,3.7622,2.7821,2.9152,2.0097,0.9416,,17.4216,12.1951,9.9301,,0.9149,1.5732,2.155,4.9859,,6.8493,,14.6651,8.8272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3103,Mecklenburg,VA,,51,117,759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7606,5.0638,2.5108,1.6862,1.6719,3.6491,4.1714,6.0588,3.2948,1.1527,0.8363,1.5094,3.7768,4.3643,4.3886,3.9029,4.6827,4.706,6.7853,10.0288,7.6567,5.2456,5.1029,3.7295,
2922,Dorchester,MD,Cambridge,24,19,760,,,,,,,,,,,,,,,,,,,,,,,,,0.4322,0.7171,0.4198,,1.2289,0.8602,,,,,0.4104,1.62,2.0039,1.99,1.3432,1.4238,1.6619,2.1074,1.6249,1.1552,1.3629,1.1852,1.372,2.3592,1.8498,1.7525,1.2029,1.3956,1.1462,0.9862,0.4324,0.5518,0.719,1.9649,2.0547,1.8158,1.5931,1.7859,3.8043,3.1265,2.1923,1.175,1.0269,0.9026,1.3171,0.7331,0.6403,0.6779,1.6635,1.8321,3.6379,2.1248,2.7511,3.2934,2.8302,1.2055,2.011,1.6181,2.5135,1.6966,0.7787,2.1389,3.5042,2.4828,1.7669,2.3342,1.8323,0.7972,0.5586,,0.532,1.0819,1.1297,0.9612,1.2032,1.5606,1.7571,1.7062,0.8366,1.0826,0.9602,0.5126,,0.4131,0.7537,0.9169,1.2767,1.9779,1.5546,1.4888,0.6951,0.6506,,1.3758,2.8732,3.0779,3.2129,2.4662,2.9041,4.0507,3.6514,5.4114,3.48,1.8996,0.459,2.2967,3.192,7.377,5.856,6.6538,5.6742,8.272,6.9376,5.4468,2.7674,2.8714,5.3373,4.7918,5.5648,7.8756,8.9778,8.3653,9.3641,11.5101,12.599,13.891,7.1308,8.1066,10.5337,10.9281,8.863,9.9499,9.622,8.9751,8.2731,6.5884,8.693,10.3948,7.8052,6.0686,4.2677,3.6221,7.4935,9.4536,5.5253,2.8335,2.3717,3.2451,4.1248,7.7147,5.0753,3.4752,3.923,3.8144,4.8528,4.0312,5.4431,4.2726,5.451,4.6873,8.3769,5.277,3.4765,3.7197,3.9632,3.5422,4.0738,7.6185,9.897,10.797,12.5052,9.7462,12.7414,17.3813,12.5664,9.6692,7.1003,7.4726,8.0613,10.1802,12.4902,16.7445,15.2733,13.2699,12.8846,15.392,13.0296,10.2882,7.6175,6.4987,7.581,5.9639,5.5341,12.2145,13.1106,10.4921,10.5653,8.893,4.8965,3.0798,3.6014,4.0818,4.6911,3.1878
862,Becker,MN,,27,5,761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7915,3.7684,1.8845,1.1263,0.8561,2.9734,3.4054,2.2908,4.3358,4.1311,4.1837,6.0549,4.9746,3.4527,2.9078,4.4857,5.5253,8.0126,6.6211,4.4808,6.7509,7.0572,6.7122,4.4868,2.9297,4.2601,2.4877,0.9363,,,,1.5142,,,,
3259,Petersburg City,VA,Richmond,51,730,762,,,,0.5346,,,,,,0.6653,1.0682,0.6214,,,,,,,,1.2145,0.8501,,0.6231,,,,,0.5523,0.9414,0.554,,1.1987,0.8391,,1.5297,1.0708,,,,0.5863,0.9296,0.5393,0.7547,,0.7984,1.0234,1.2978,0.6664,,,0.6348,0.9979,0.5779,0.695,,,,0.6093,,,,,0.5192,0.8826,1.0527,0.5292,,,,1.1495,0.8046,0.8554,0.9376,0.5593,,,,,0.5148,1.4352,0.9069,1.4193,1.2965,1.7775,0.9134,,,1.0761,1.2724,0.6862,,0.5094,,1.1888,0.7252,,0.506,1.3833,0.8722,0.8333,,0.67,1.9188,1.7927,0.8508,1.2131,1.2469,0.6735,,,1.0533,1.25,1.6988,1.384,0.6666,,0.5252,1.9373,1.2563,0.9984,2.534,2.2112,1.5928,1.0728,3.4019,3.1881,3.6182,1.7352,7.2863,6.8012,6.334,8.6776,7.2071,7.1821,8.6565,8.3936,6.2567,2.598,0.6612,,,,,,,,,,1.0313,2.5217,1.5693,,,,,,1.6546,,1.7721,,,4.7913,6.6394,10.6433,8.4361,5.4663,4.6649,4.583,4.6924,4.5661,10.5854,9.7833,10.7873,7.6077,8.9984,8.9561,16.2057,14.1651,9.9797,7.6367,6.3443,10.2614,8.906,13.3982,14.6158,16.9048,,,,10.0066,10.9523,6.9819,7.9397,6.6438,9.2089,9.0638,13.8597,18.2251,16.2727,20.3153,16.2927,9.7714,,,14.9152,8.0911,6.8978,4.7836,3.8237,3.0594,1.6063,,,,,,,,,,,,,,,,,
1514,Amherst,VA,Lynchburg,51,9,763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7255,4.0181,5.7162,4.736,3.3516,3.1607
1327,Platte,NE,Columbus,31,141,764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9197
726,Smyth,VA,,51,173,765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9669,,,,,,,,1.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5747,,,,,,,,,,,,,,,0.5713,0.9668,0.5682,,,,0.7342,,,,,,,,
